time	sample_size	area_occupied	num_segregating	pi	zmar	fstavg	fstmax	% habitat loss	original_num_seg	original_pi	time passed (slim ticks)	% pi	% num_segregating	habitat loss	feature
4975.0	1000.0	0.8915149546672462	85136.0	0.0001215346988294	0.2227418518083993	0.2623704492241124	0.6473164158993937	30.0	119499.0	0.0001548663822157	180025.0	78.47713434677179	71.24411082937932	WE_0.3_7	long-term
4975.0	1000.0	0.890520244692111	85135.0	0.0001206559694647	0.2391894279868948	0.2751412283132046	0.679990406907027	30.0	119748.0	0.0001516975967901	180025.0	79.53716605784368	71.09513311287036	WE_0.3_8	long-term
4975.0	1000.0	0.8929960027679615	85166.0	0.0001183567897498	0.236900369174013	0.2732036933671241	0.6851104949163935	30.0	120906.0	0.0001557767701588	180025.0	75.97845919461945	70.4398458306453	WE_0.3_9	long-term
4975.0	1000.0	0.7052888606537417	70979.0	0.0001013778128514	0.2353670096182471	0.2809968910430181	0.618010306780754	40.0	120510.0	0.0001543759964252	180025.0	65.6694144160687	58.898846568749484	WE_0.4_1	long-term
4975.0	1000.0	0.7039475877132867	71278.0	0.0001012794530665	0.2354291078943561	0.289993778644746	0.6516758855035115	40.0	119398.0	0.0001547422113268	180025.0	65.4504366960402	59.69781738387577	WE_0.4_2	long-term
4975.0	1000.0	0.6995379550843692	70490.0	0.0001009608623712	0.2304075672180715	0.2920437199547802	0.705042267217954	40.0	117485.0	0.0001504091748064	180025.0	67.12413820576593	59.9991488275099	WE_0.4_3	long-term
4975.0	1000.0	0.6996999938339729	70470.0	0.000100084966123	0.2428586922857708	0.2820200244388773	0.6555983282348964	40.0	118882.0	0.0001528845558777	180025.0	65.46440583773744	59.27726653320099	WE_0.4_4	long-term
4975.0	1000.0	0.697395019032577	70629.0	0.0001009805661881	0.243987948555904	0.278649651401178	0.6929632083182097	40.0	119866.0	0.0001531936585325	180025.0	65.91693622009622	58.92329768241203	WE_0.4_5	long-term
4975.0	1000.0	0.7027047128473525	72293.0	0.0001034965228414	0.2418810944694428	0.27417527216343	0.6663277092521115	40.0	118532.0	0.0001512550988592	180025.0	68.42514640629908	60.99028110552425	WE_0.4_6	long-term
4975.0	1000.0	0.7030267965370289	70772.0	9.923754070036382e-05	0.2452038474554854	0.3044143447465914	0.7826491572743253	40.0	119561.0	0.0001513340524457	180025.0	65.57515582024814	59.193215178862665	WE_0.4_7	long-term
4975.0	1000.0	0.6998287116820011	70066.0	9.925056867935294e-05	0.2287207414406541	0.2843372373653312	0.6637745210005284	40.0	118536.0	0.0001506240911885	180025.0	65.89289130059868	59.109468853344126	WE_0.4_8	long-term
4975.0	1000.0	0.6948119253612657	71830.0	0.0001030244958629	0.235318283847839	0.2821286269747927	0.6019867069753139	40.0	117974.0	0.0001497563431089	180025.0	68.79474600149825	60.88629698069066	WE_0.4_9	long-term
4975.0	1000.0	0.5038535568716337	58171.0	8.092727325163428e-05	0.2586477886452067	0.2673020023657785	0.7044556025800979	50.0	117454.0	0.0001482940624171	180025.0	54.572160161081705	49.52662318865258	WE_0.5_1	long-term
4975.0	1000.0	0.5043922012048537	58098.0	7.987528625813817e-05	0.2413715153001654	0.2707799431264071	0.6585638881112748	50.0	118067.0	0.0001521148092097	180025.0	52.509868482315206	49.20765328161129	WE_0.5_2	long-term
4975.0	1000.0	0.5049304742670988	56915.0	8.125269151576578e-05	0.2415207874268578	0.2772670967215256	0.6502016225659877	50.0	119021.0	0.0001528973291597	180025.0	53.14199532609102	47.81929239377925	WE_0.5_3	long-term
4975.0	1000.0	0.4991451626567249	57562.0	7.938846366184043e-05	0.2385353438035075	0.2620820699760497	0.5468382208395277	50.0	117847.0	0.0001496626924165	180025.0	53.04492547876147	48.84468845197586	WE_0.5_4	long-term
4975.0	1000.0	0.5043391511499544	56941.0	7.797164914458246e-05	0.2548806116364751	0.2592305176581348	0.4913926123864307	50.0	117846.0	0.000152166103767	180025.0	51.24114189318688	48.31814401846478	WE_0.5_5	long-term
4975.0	1000.0	0.5017740429468436	57488.0	7.878079583792742e-05	0.256745702837666	0.2634588205459073	0.6062628425537802	50.0	117905.0	0.00015345039227	180025.0	51.33958582478599	48.7578983079598	WE_0.5_6	long-term
4975.0	1000.0	0.5053092855943081	58366.0	8.262859730366041e-05	0.2731790643048792	0.2676319550629681	0.5948508256072659	50.0	117303.0	0.0001499494317892	180025.0	55.10430837765381	49.75661321534829	WE_0.5_7	long-term
4975.0	1000.0	0.5040651224427631	57415.0	7.828429669335514e-05	0.2454254620126474	0.2765409476668924	0.6910873636664097	50.0	118294.0	0.0001515571943304	180025.0	51.65330292581996	48.53585135340761	WE_0.5_8	long-term
4975.0	1000.0	0.4997493018236006	58277.0	8.022327788895381e-05	0.2615813323355821	0.245039988320708	0.4499684976230024	50.0	117559.0	0.0001522819703019	180025.0	52.68074594117126	49.57255505746051	WE_0.5_9	long-term
4975.0	1000.0	0.503560441447439	44653.0	6.675304124563109e-05	0.271111407440439	0.349650204738833	0.7883711561702699	60.0	118952.0	0.00015031236817	180025.0	44.40954663832777	37.53867106059587	WE_0.6_1	long-term
4975.0	1000.0	0.5024237238212513	44194.0	6.614783504252886e-05	0.2618894088309425	0.3380147127887167	0.6709910863450363	60.0	117023.0	0.0001500032646989	180025.0	44.09759692584473	37.76522563940422	WE_0.6_2	long-term
4975.0	1000.0	0.5037376969164826	43878.0	6.565261514757963e-05	0.2658594928076351	0.3662272256597634	0.7870223164340812	60.0	118169.0	0.0001511026759279	180025.0	43.44900892351263	37.13156580829152	WE_0.6_3	long-term
4975.0	1000.0	0.4965440375654438	45032.0	6.764547377689588e-05	0.2635247238777734	0.3462620169185342	0.7717206417527043	60.0	118890.0	0.0001545250780004	180025.0	43.7763725165185	37.877029186643114	WE_0.6_4	long-term
4975.0	1000.0	0.5021460677712414	44429.0	6.644510765883673e-05	0.2737079260362564	0.3729770559215662	0.8293782480746352	60.0	118172.0	0.000154913177287	180025.0	42.89183710675377	37.596892664929086	WE_0.6_5	long-term
4975.0	1000.0	0.5003902354990148	44015.0	6.479543912456847e-05	0.2689827088197287	0.3256307047778448	0.6289122289194201	60.0	117593.0	0.0001524948909243	180025.0	42.49023605435646	37.4299490615938	WE_0.6_6	long-term
4975.0	1000.0	0.5056277619783438	44240.0	6.71676967083607e-05	0.2532036690362918	0.3603295780669528	0.8022944550669217	60.0	118070.0	0.0001535828608874	180025.0	43.733849154955514	37.46929787414246	WE_0.6_7	long-term
4975.0	1000.0	0.5072389122276683	44562.0	6.669245615308292e-05	0.2616097436873369	0.3557936275580266	0.7804685603301772	60.0	116432.0	0.0001491856749857	180025.0	44.704329795387956	38.27298337226879	WE_0.6_8	long-term
4975.0	1000.0	0.5055779886444929	43707.0	6.446987754878155e-05	0.28407516780063	0.3463060306775515	0.802521704753386	60.0	118507.0	0.0001531243357527	180025.0	42.10295981489328	36.881365657724864	WE_0.6_9	long-term
4975.0	1000.0	0.3083635936140052	30386.0	4.520734587794472e-05	0.2485400642915106	0.3134932160503574	0.8331536663831719	70.0	117512.0	0.0001537689575574	180025.0	29.399526794001574	25.857784736877935	WE_0.7_1	long-term
4975.0	1000.0	0.3027805886980902	30944.0	4.7725730875443366e-05	0.2299398416768984	0.3512477054079856	0.8209832256590331	70.0	115994.0	0.0001507799304873	180025.0	31.652575194324843	26.677241926306532	WE_0.7_2	long-term
4975.0	1000.0	0.3024106060375444	30527.0	4.523143099050113e-05	0.2398278008582456	0.3267430543792035	0.6936350788264659	70.0	116293.0	0.000150468649529	180025.0	30.060368809107718	26.25007524098613	WE_0.7_3	long-term
4975.0	1000.0	0.3056531903350901	30324.0	4.480874160080631e-05	0.2287769611605689	0.3166471312896811	0.6965100505797603	70.0	116815.0	0.0001500458863933	180025.0	29.863358921652623	25.958994992081497	WE_0.7_4	long-term
4975.0	1000.0	0.302407176401	30541.0	4.77045660130122e-05	0.2069635409431901	0.3414288807914506	0.7285282209058769	70.0	117538.0	0.0001511044414471	180025.0	31.57059154327574	25.983937109700694	WE_0.7_5	long-term
4975.0	1000.0	0.3081594406895077	30134.0	4.413412754377781e-05	0.2573758720895605	0.3180023990988785	0.7474923871920992	70.0	116225.0	0.0001498316329075	180025.0	29.455814294585203	25.92729619272962	WE_0.7_6	long-term
4975.0	1000.0	0.3055564516056835	30338.0	4.516057609805444e-05	0.2383102940509623	0.3168112538429233	0.7397460215508271	70.0	117285.0	0.0001553231256587	180025.0	29.07524292119143	25.866905401372726	WE_0.7_7	long-term
4975.0	1000.0	0.3004455315184738	29804.0	4.406540682341712e-05	0.2398651052179683	0.3231436800025703	0.7911713735077485	70.0	114652.0	0.0001489343070194	180025.0	29.58714328840112	25.995185430694622	WE_0.7_8	long-term
4975.0	1000.0	0.305503955010711	30530.0	4.631139315158113e-05	0.2285953197904704	0.3313175817059989	0.6609872121481198	70.0	116157.0	0.0001531459761573	180025.0	30.24003262352356	26.283392305242042	WE_0.7_9	long-term
4975.0	772.0	0.3034168243117775	17991.0	3.583499661684856e-05	0.4521435497812178	0.5377452187091555	0.9257848389983822	80.0	115730.0	0.0001543037673936	180025.0	23.22366927402375	15.545666637863995	WE_0.8_1	long-term
4975.0	744.0	0.3007545229774606	17664.0	3.2977145602390014e-05	0.4811656021250386	0.4567834923951531	0.8274150180519422	80.0	113746.0	0.0001539605722184	180025.0	21.4192147555872	15.52933729537742	WE_0.8_2	long-term
4975.0	761.0	0.3050100325196166	18909.0	3.499100994314434e-05	0.5015160301518128	0.4674858862133265	0.8208680300517137	80.0	114148.0	0.0001516410831227	180025.0	23.074887901474206	16.56533623015734	WE_0.8_3	long-term
4975.0	760.0	0.3012221212102956	17769.0	3.114782474619661e-05	0.5132385410856782	0.4735540689801456	0.8344446239460342	80.0	114552.0	0.0001533873883672	180025.0	20.306639990264795	15.511732662895453	WE_0.8_4	long-term
4975.0	760.0	0.2976241910178251	18177.0	3.576029395204478e-05	0.4825858537828649	0.5017612837828231	0.8556636147771968	80.0	113936.0	0.0001522584367896	180025.0	23.486576314625207	15.953693301502597	WE_0.8_5	long-term
4975.0	758.0	0.3010311858239116	17703.0	3.2845575903235766e-05	0.5458410677124687	0.485469366137541	0.8430024804049925	80.0	114405.0	0.0001516124567901	180025.0	21.664167047110684	15.473974039596172	WE_0.8_6	long-term
4975.0	745.0	0.295931102501848	17947.0	3.382953084138317e-05	0.4501474952028557	0.5074666905329074	0.8799733482006163	80.0	115939.0	0.0001547467057888	180025.0	21.86122843064206	15.479691906951068	WE_0.8_7	long-term
4975.0	754.0	0.3045580937072603	17230.0	2.882292493562232e-05	0.5307731188073648	0.491447705123702	0.8211637285172443	80.0	115081.0	0.0001547311932322	180025.0	18.627740362842484	14.97206315551655	WE_0.8_8	long-term
4975.0	785.0	0.3028079652718419	17497.0	3.151682816350283e-05	0.6236223148298701	0.5070097322393042	0.8161378909461559	80.0	115007.0	0.0001510525073951	180025.0	20.86481628607855	15.213856547862303	WE_0.8_9	long-term
4975.0	331.0	0.0535842294026229	5955.0	9.988589110155331e-06	0.2439369449529089	0.3274504429638795	0.7841220074689407	90.0	112833.0	0.0001539414521291	180025.0	6.488563653263838	5.277711307862062	WE_0.9_1	long-term
4975.0	345.0	0.0544314008634728	6154.0	1.0460706169412056e-05	0.2494710632579475	0.2872473742581216	0.6848708487084871	90.0	113088.0	0.0001529878036973	180025.0	6.837607911614637	5.441779852857951	WE_0.9_2	long-term
4975.0	351.0	0.0527459999570139	5858.0	1.023315259844484e-05	0.3074537186142878	0.3664698302521278	0.8338602037232175	90.0	112205.0	0.0001505102868178	180025.0	6.798972226285481	5.220801212067198	WE_0.9_3	long-term
4975.0	334.0	0.0528208228857931	6036.0	1.1499165267665594e-05	0.2541157444824064	0.3960527253513212	0.838933629547348	90.0	113723.0	0.0001552965298252	180025.0	7.404650497090259	5.307633460249905	WE_0.9_4	long-term
4975.0	326.0	0.0549681159765118	5966.0	1.0649948262701062e-05	0.2186150123874925	0.2721230013352622	0.6946237506608548	90.0	112732.0	0.0001534493513824	180025.0	6.94036707666564	5.292197423978994	WE_0.9_5	long-term
4975.0	334.0	0.0531825626796919	6213.0	1.108122911598096e-05	0.2680479304762083	0.2490079395826928	0.6318245041453487	90.0	112990.0	0.0001546016405657	180025.0	7.167601246295861	5.498716700592973	WE_0.9_6	long-term
4975.0	344.0	0.0537358703004165	5633.0	1.016702303578074e-05	0.2519310048094856	0.4078849760161921	0.9225283630470016	90.0	113797.0	0.0001547377409627	180025.0	6.570486923569301	4.950042619752717	WE_0.9_7	long-term
4975.0	345.0	0.0532799780120689	5891.0	1.0292083044109686e-05	0.2983458662835053	0.3827481122963	0.8688097306689835	90.0	114309.0	0.000155429295426	180025.0	6.621713761167857	5.153574959102083	WE_0.9_8	long-term
4975.0	344.0	0.0527101715513117	6312.0	1.119834805863024e-05	0.280829702011086	0.3624556652319717	0.801969264399649	90.0	112450.0	0.0001517114600654	180025.0	7.381346177673617	5.61316140506892	WE_0.9_9	long-term
84999.0	1000.0	0.9942688981799602	110827.0	0.0001532374421761	0.2419896780734039	0.2130287181487882	0.4450230079922499	10.0	120057.0	0.0001535337319203	100001.0	99.80701977311813	92.31198514039166	WE_0.1_1	short-term
84999.0	1000.0	0.9910284084912712	112259.0	0.0001569251282941	0.2331146632919859	0.2281065474774843	0.5821670506516282	10.0	121500.0	0.0001571115526811	100001.0	99.88134266142835	92.39423868312757	WE_0.1_2	short-term
84999.0	1000.0	0.9795625754860612	111023.0	0.0001526026434817	0.2453962234010128	0.2128828758290601	0.4060096594251047	10.0	120285.0	0.0001527287908092	100001.0	99.91740435655147	92.29995427526292	WE_0.1_3	short-term
84999.0	1000.0	0.9851855433214276	112503.0	0.0001568304176488	0.2307730574810571	0.2360536911065181	0.6737018997977726	10.0	121354.0	0.0001569568875149	100001.0	99.91942381879355	92.70646208612818	WE_0.1_4	short-term
84999.0	1000.0	0.992983072421346	110095.0	0.0001510880328764	0.2362144713064192	0.2126436245484261	0.4295657114409894	10.0	119097.0	0.0001511975988495	100001.0	99.92753458128058	92.44145528434805	WE_0.1_5	short-term
84999.0	1000.0	0.9899433902967716	111062.0	0.0001506707028064	0.2423986673325952	0.2390837652752732	0.6511441328310311	10.0	119581.0	0.0001506959903187	100001.0	99.98321951881633	92.87595855528889	WE_0.1_6	short-term
84999.0	1000.0	0.990390278678852	109825.0	0.0001541201804902	0.2302062910776506	0.2177720360338762	0.4526567995840133	10.0	119242.0	0.0001540917925549	100001.0	100.01842274324243	92.10261485047215	WE_0.1_7	short-term
84999.0	1000.0	0.9950140201619628	110496.0	0.0001529889311356	0.2383224954823792	0.2332622654671048	0.5354364137998935	10.0	119683.0	0.0001534990777971	100001.0	99.66765490137058	92.32388893994971	WE_0.1_8	short-term
84999.0	1000.0	0.9858736739355314	113464.0	0.0001576612473787	0.2381850122851536	0.2195308925368424	0.4940914226388592	10.0	121903.0	0.000157621963433	100001.0	100.02492288818412	93.07728275760235	WE_0.1_9	short-term
84999.0	1000.0	0.8918388272786165	109004.0	0.0001521875487494	0.2473496039835588	0.2004447294621379	0.4982780632395132	20.0	120152.0	0.0001531876482548	100001.0	99.34714089758954	90.7217524469006	WE_0.2_1	short-term
84999.0	1000.0	0.9031176129916588	109438.0	0.0001510932357679	0.2446207977623493	0.2059765305612182	0.4475113657167882	20.0	120221.0	0.0001516704319582	100001.0	99.61944053112536	91.03068515483984	WE_0.2_2	short-term
84999.0	1000.0	0.904760181695373	107456.0	0.0001516507969485	0.2350680137323928	0.2120915167475487	0.4330867411904812	20.0	118738.0	0.0001524779362661	100001.0	99.45753507828404	90.49840826020314	WE_0.2_3	short-term
84999.0	1000.0	0.9041648380864948	109412.0	0.0001534559099399	0.2379960502112695	0.1976570173505725	0.4127768570204891	20.0	120427.0	0.000153858629276	100001.0	99.73825365662293	90.85338005596752	WE_0.2_4	short-term
84999.0	1000.0	0.8995573255323462	109181.0	0.0001508234770335	0.2327920593830393	0.2182748402612689	0.5049567616273712	20.0	120141.0	0.0001513253773928	100001.0	99.66833034356345	90.87738573842402	WE_0.2_5	short-term
84999.0	1000.0	0.8959771321695267	109630.0	0.0001534028562081	0.2398083089916338	0.2493067619734776	0.8590701035894965	20.0	120224.0	0.0001539924993261	100001.0	99.61709620885406	91.1881155177003	WE_0.2_6	short-term
84999.0	1000.0	0.900797345140812	109731.0	0.0001570640729965	0.2290771439670637	0.2201684167084525	0.5865814601524055	20.0	119985.0	0.000157519915238	100001.0	99.7106129464257	91.45393174146768	WE_0.2_7	short-term
84999.0	1000.0	0.8936336980742243	111195.0	0.0001576834407303	0.2366597613028697	0.2046340688232324	0.4419872650513904	20.0	121870.0	0.0001580928065748	100001.0	99.74105979053112	91.24066628374497	WE_0.2_8	short-term
84999.0	1000.0	0.8990380777407107	109761.0	0.0001526924513206	0.2519186004873226	0.2236104973037458	0.5721507501863313	20.0	120080.0	0.0001530866837087	100001.0	99.74247767438075	91.40656229180546	WE_0.2_9	short-term
84999.0	1000.0	0.8722444965822178	104470.0	0.0001520993937919	0.2356198597375585	0.2027924446607492	0.4462282484974196	30.0	119751.0	0.0001541093009257	100001.0	98.69579115489658	87.23935499494785	WE_0.3_1	short-term
84999.0	1000.0	0.8895222320392475	104075.0	0.00014981162007	0.2156023313574819	0.2170529793354538	0.5224840270646594	30.0	118820.0	0.0001509179023186	100001.0	99.26696420265336	87.59047298434606	WE_0.3_2	short-term
84999.0	1000.0	0.882600862259619	105281.0	0.0001534411877088	0.2109100571270811	0.2385672073816018	0.669655600372324	30.0	120965.0	0.0001552464438749	100001.0	98.83716746030287	87.03426611003184	WE_0.3_3	short-term
84999.0	1000.0	0.902128641601043	104658.0	0.0001519284125012	0.2058495539415746	0.1994702695852439	0.3952260270570431	30.0	119349.0	0.0001533809805191	100001.0	99.05296731512348	87.6907221677601	WE_0.3_4	short-term
84999.0	1000.0	0.8897038838841742	104631.0	0.0001514009965032	0.2156335849768916	0.2365730780907271	0.5879807999855179	30.0	120485.0	0.0001535856876937	100001.0	98.57754246290384	86.8415155413537	WE_0.3_5	short-term
84999.0	1000.0	0.8803203602023145	103948.0	0.0001495521355978	0.2327329399799075	0.2456892945610073	0.6648831315122501	30.0	118327.0	0.000150453419579	100001.0	99.40095480466846	87.84808201002308	WE_0.3_6	short-term
84999.0	1000.0	0.8918071907604894	104779.0	0.0001533388791345	0.2332998178630284	0.2100890323897428	0.4209985000121812	30.0	119499.0	0.0001548663822157	100001.0	99.01366386988204	87.68190528791035	WE_0.3_7	short-term
84999.0	1000.0	0.8949770409681155	104921.0	0.0001506118349474	0.2180571081912739	0.2033382531777072	0.4129044426042536	30.0	119748.0	0.0001516975967901	100001.0	99.28425903529484	87.61816481277349	WE_0.3_8	short-term
84999.0	1000.0	0.8924369214884732	106316.0	0.0001542096786993	0.2263880833634838	0.2161882370897121	0.4270546294700994	30.0	120906.0	0.0001557767701588	100001.0	98.99401466733295	87.93277422129589	WE_0.3_9	short-term
84999.0	1000.0	0.7043687805931463	98768.0	0.0001504981795097	0.2114673802125363	0.2060183511564199	0.4402418553983486	40.0	120510.0	0.0001543759964252	100001.0	97.48807003336239	81.95834370591652	WE_0.4_1	short-term
84999.0	1000.0	0.7011051909351415	98503.0	0.0001518908714057	0.2103759057818651	0.2226099364876977	0.5515488036934211	40.0	119398.0	0.0001547422113268	100001.0	98.15736126771624	82.49970686276153	WE_0.4_2	short-term
84999.0	1000.0	0.7027996594483118	98425.0	0.0001480853242971	0.2350935116205712	0.2100263309299348	0.4438494505820113	40.0	117485.0	0.0001504091748064	100001.0	98.45498087979595	83.77665233859642	WE_0.4_3	short-term
84999.0	1000.0	0.6985521629475221	99232.0	0.0001499786518159	0.2087268703539272	0.2037335524415547	0.4160355009299376	40.0	118882.0	0.0001528845558777	100001.0	98.09928213800445	83.47100486196396	WE_0.4_4	short-term
84999.0	1000.0	0.7005375949963134	100003.0	0.000150848643987	0.2298907276876784	0.2044486282967298	0.5164053822453006	40.0	119866.0	0.0001531936585325	100001.0	98.46924829136937	83.42899571187826	WE_0.4_5	short-term
84999.0	1000.0	0.7036795798451223	98589.0	0.0001480815177388	0.2007536615903573	0.2095164609974717	0.5033276576161464	40.0	118532.0	0.0001512550988592	100001.0	97.901835280704	83.1750075928863	WE_0.4_6	short-term
84999.0	1000.0	0.7009322987826941	99554.0	0.0001487677309504	0.2353149921201782	0.2039120778566718	0.4375537198195892	40.0	119561.0	0.0001513340524457	100001.0	98.30420090268788	83.26628248341851	WE_0.4_7	short-term
84999.0	1000.0	0.7032300052197614	98351.0	0.0001478972886693	0.2145446741319832	0.1984511589720721	0.400574936999467	40.0	118536.0	0.0001506240911885	100001.0	98.189663753199	82.97141796585004	WE_0.4_8	short-term
84999.0	1000.0	0.6948283871415322	97429.0	0.0001464432118709	0.2107001430416064	0.196976590798785	0.385136929511384	40.0	117974.0	0.0001497563431089	100001.0	97.78765214933783	82.58514587960059	WE_0.4_9	short-term
84999.0	1000.0	0.5038083166320261	91306.0	0.0001440985208304	0.2092443472913169	0.209952222611097	0.4583357914292244	50.0	117454.0	0.0001482940624171	100001.0	97.17079597233003	77.73766751238783	WE_0.5_1	short-term
84999.0	1000.0	0.5005497463439894	91734.0	0.0001468148376488	0.2190370401856151	0.2128108877875792	0.5019039994318778	50.0	118067.0	0.0001521148092097	100001.0	96.5158082974067	77.69656212150728	WE_0.5_2	short-term
84999.0	1000.0	0.5018347618711755	92901.0	0.0001476554269985	0.2213338583613028	0.2166855937904071	0.4409452760278428	50.0	119021.0	0.0001528973291597	100001.0	96.57161953710461	78.05429293990136	WE_0.5_3	short-term
84999.0	1000.0	0.4956003156191083	91790.0	0.0001448968687093	0.216138458056614	0.2082033392295423	0.4103072392635007	50.0	117847.0	0.0001496626924165	100001.0	96.81562343276767	77.88912742793622	WE_0.5_4	short-term
84999.0	1000.0	0.4998882661132104	91694.0	0.0001458836195898	0.2188318719170531	0.2368422551755175	0.6079477343562695	50.0	117846.0	0.000152166103767	100001.0	95.87129852071399	77.80832612053018	WE_0.5_5	short-term
84999.0	1000.0	0.5068743822180132	91509.0	0.0001487106818859	0.2022256922767446	0.2109696210754096	0.4876395295607472	50.0	117905.0	0.00015345039227	100001.0	96.9112425755417	77.61248462745431	WE_0.5_6	short-term
